mode,scenario_id,ray_count,control,outcome,detected,detection_range,unbraked_ttc,stopping_margin,collision_speed,hit_flags_equal,object_ids_equal,ranges_equal
true-brute,12,361,fixed_scan,SafeStop,true,2.6172464294044562,0.66666666666666663,0.875,0,true,true,true
scene-bvh,12,361,fixed_scan,SafeStop,true,2.6172464294044562,0.66666666666666663,0.875,0,true,true,true
true-brute,12,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
scene-bvh,12,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
true-brute,13,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,13,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,13,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,13,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,13,9,fixed_scan,Collision,true,0.88585115506622969,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
scene-bvh,13,9,fixed_scan,Collision,true,0.88585115506622969,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
true-brute,13,17,fixed_scan,Collision,true,1.6417945508702823,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
scene-bvh,13,17,fixed_scan,Collision,true,1.6417945508702823,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
true-brute,13,33,fixed_scan,SafeStop,true,2.6212997611570183,0.66666666666666663,0.875,0,true,true,true
scene-bvh,13,33,fixed_scan,SafeStop,true,2.6212997611570183,0.66666666666666663,0.875,0,true,true,true
true-brute,13,65,fixed_scan,SafeStop,true,2.6212997611570183,0.66666666666666663,0.875,0,true,true,true
scene-bvh,13,65,fixed_scan,SafeStop,true,2.6212997611570183,0.66666666666666663,0.875,0,true,true,true
true-brute,13,129,fixed_scan,SafeStop,true,2.6212997611570183,0.66666666666666663,0.875,0,true,true,true
scene-bvh,13,129,fixed_scan,SafeStop,true,2.6212997611570183,0.66666666666666663,0.875,0,true,true,true
true-brute,13,257,fixed_scan,SafeStop,true,2.6212997611570183,0.66666666666666663,0.875,0,true,true,true
scene-bvh,13,257,fixed_scan,SafeStop,true,2.6212997611570183,0.66666666666666663,0.875,0,true,true,true
true-brute,13,361,fixed_scan,SafeStop,true,2.6172450882644891,0.66666666666666663,0.875,0,true,true,true
scene-bvh,13,361,fixed_scan,SafeStop,true,2.6172450882644891,0.66666666666666663,0.875,0,true,true,true
true-brute,13,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
scene-bvh,13,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
true-brute,14,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,14,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,14,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,14,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,14,9,fixed_scan,Collision,true,0.88527040954008285,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
scene-bvh,14,9,fixed_scan,Collision,true,0.88527040954008285,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
true-brute,14,17,fixed_scan,Collision,true,1.6413686767252855,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
scene-bvh,14,17,fixed_scan,Collision,true,1.6413686767252855,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
true-brute,14,33,fixed_scan,SafeStop,true,2.6216493317937819,0.66666666666666663,0.875,0,true,true,true
scene-bvh,14,33,fixed_scan,SafeStop,true,2.6216493317937819,0.66666666666666663,0.875,0,true,true,true
true-brute,14,65,fixed_scan,SafeStop,true,2.6216493317937819,0.66666666666666663,0.875,0,true,true,true
scene-bvh,14,65,fixed_scan,SafeStop,true,2.6216493317937819,0.66666666666666663,0.875,0,true,true,true
true-brute,14,129,fixed_scan,SafeStop,true,2.6216493317937819,0.66666666666666663,0.875,0,true,true,true
scene-bvh,14,129,fixed_scan,SafeStop,true,2.6216493317937819,0.66666666666666663,0.875,0,true,true,true
true-brute,14,257,fixed_scan,SafeStop,true,2.6216493317937819,0.66666666666666663,0.875,0,true,true,true
scene-bvh,14,257,fixed_scan,SafeStop,true,2.6216493317937819,0.66666666666666663,0.875,0,true,true,true
true-brute,14,361,fixed_scan,SafeStop,true,2.6172439406920249,0.66666666666666663,0.875,0,true,true,true
scene-bvh,14,361,fixed_scan,SafeStop,true,2.6172439406920249,0.66666666666666663,0.875,0,true,true,true
true-brute,14,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
scene-bvh,14,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
true-brute,15,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,15,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,15,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,15,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,15,9,fixed_scan,Collision,true,0.88469049035146829,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
scene-bvh,15,9,fixed_scan,Collision,true,0.88469049035146829,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
true-brute,15,17,fixed_scan,Collision,true,1.6409431447921439,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
scene-bvh,15,17,fixed_scan,Collision,true,1.6409431447921439,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
true-brute,15,33,fixed_scan,SafeStop,true,2.621999189622668,0.66666666666666663,0.875,0,true,true,true
scene-bvh,15,33,fixed_scan,SafeStop,true,2.621999189622668,0.66666666666666663,0.875,0,true,true,true
true-brute,15,65,fixed_scan,SafeStop,true,2.621999189622668,0.66666666666666663,0.875,0,true,true,true
scene-bvh,15,65,fixed_scan,SafeStop,true,2.621999189622668,0.66666666666666663,0.875,0,true,true,true
true-brute,15,129,fixed_scan,SafeStop,true,2.621999189622668,0.66666666666666663,0.875,0,true,true,true
scene-bvh,15,129,fixed_scan,SafeStop,true,2.621999189622668,0.66666666666666663,0.875,0,true,true,true
true-brute,15,257,fixed_scan,SafeStop,true,2.621999189622668,0.66666666666666663,0.875,0,true,true,true
scene-bvh,15,257,fixed_scan,SafeStop,true,2.621999189622668,0.66666666666666663,0.875,0,true,true,true
true-brute,15,361,fixed_scan,SafeStop,true,2.6172429866866391,0.66666666666666663,0.875,0,true,true,true
scene-bvh,15,361,fixed_scan,SafeStop,true,2.6172429866866391,0.66666666666666663,0.875,0,true,true,true
true-brute,15,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
scene-bvh,15,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
true-brute,16,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,16,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,16,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,16,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,16,9,fixed_scan,Collision,true,0.88411139579181375,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
scene-bvh,16,9,fixed_scan,Collision,true,0.88411139579181375,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
true-brute,16,17,fixed_scan,Collision,true,1.6405179547418476,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
scene-bvh,16,17,fixed_scan,Collision,true,1.6405179547418476,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
true-brute,16,33,fixed_scan,SafeStop,true,2.622349334810429,0.66666666666666663,0.875,0,true,true,true
scene-bvh,16,33,fixed_scan,SafeStop,true,2.622349334810429,0.66666666666666663,0.875,0,true,true,true
true-brute,16,65,fixed_scan,SafeStop,true,2.622349334810429,0.66666666666666663,0.875,0,true,true,true
scene-bvh,16,65,fixed_scan,SafeStop,true,2.622349334810429,0.66666666666666663,0.875,0,true,true,true
true-brute,16,129,fixed_scan,SafeStop,true,2.622349334810429,0.66666666666666663,0.875,0,true,true,true
scene-bvh,16,129,fixed_scan,SafeStop,true,2.622349334810429,0.66666666666666663,0.875,0,true,true,true
true-brute,16,257,fixed_scan,SafeStop,true,2.622349334810429,0.66666666666666663,0.875,0,true,true,true
scene-bvh,16,257,fixed_scan,SafeStop,true,2.622349334810429,0.66666666666666663,0.875,0,true,true,true
true-brute,16,361,fixed_scan,SafeStop,true,2.6172422262479782,0.66666666666666663,0.875,0,true,true,true
scene-bvh,16,361,fixed_scan,SafeStop,true,2.6172422262479782,0.66666666666666663,0.875,0,true,true,true
true-brute,16,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
scene-bvh,16,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
true-brute,17,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,17,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,17,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,17,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,17,9,fixed_scan,Collision,true,0.88353312415726404,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
scene-bvh,17,9,fixed_scan,Collision,true,0.88353312415726404,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
true-brute,17,17,fixed_scan,Collision,true,1.6400931062458375,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
scene-bvh,17,17,fixed_scan,Collision,true,1.6400931062458375,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
true-brute,17,33,fixed_scan,SafeStop,true,2.6226997675240047,0.66666666666666663,0.875,0,true,true,true
scene-bvh,17,33,fixed_scan,SafeStop,true,2.6226997675240047,0.66666666666666663,0.875,0,true,true,true
true-brute,17,65,fixed_scan,SafeStop,true,2.6226997675240047,0.66666666666666663,0.875,0,true,true,true
scene-bvh,17,65,fixed_scan,SafeStop,true,2.6226997675240047,0.66666666666666663,0.875,0,true,true,true
true-brute,17,129,fixed_scan,SafeStop,true,2.6226997675240047,0.66666666666666663,0.875,0,true,true,true
scene-bvh,17,129,fixed_scan,SafeStop,true,2.6226997675240047,0.66666666666666663,0.875,0,true,true,true
true-brute,17,257,fixed_scan,SafeStop,true,2.6226997675240047,0.66666666666666663,0.875,0,true,true,true
scene-bvh,17,257,fixed_scan,SafeStop,true,2.6226997675240047,0.66666666666666663,0.875,0,true,true,true
true-brute,17,361,fixed_scan,SafeStop,true,2.6172416593757624,0.66666666666666663,0.875,0,true,true,true
scene-bvh,17,361,fixed_scan,SafeStop,true,2.6172416593757624,0.66666666666666663,0.875,0,true,true,true
true-brute,17,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
scene-bvh,17,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
true-brute,18,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,18,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,18,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,18,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,18,9,fixed_scan,Collision,true,0.88295567374866979,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
scene-bvh,18,9,fixed_scan,Collision,true,0.88295567374866979,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
true-brute,18,17,fixed_scan,Collision,true,1.6396685989760078,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
scene-bvh,18,17,fixed_scan,Collision,true,1.6396685989760078,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
true-brute,18,33,fixed_scan,SafeStop,true,2.6230504879305245,0.66666666666666663,0.875,0,true,true,true
scene-bvh,18,33,fixed_scan,SafeStop,true,2.6230504879305245,0.66666666666666663,0.875,0,true,true,true
true-brute,18,65,fixed_scan,SafeStop,true,2.6230504879305245,0.66666666666666663,0.875,0,true,true,true
scene-bvh,18,65,fixed_scan,SafeStop,true,2.6230504879305245,0.66666666666666663,0.875,0,true,true,true
true-brute,18,129,fixed_scan,SafeStop,true,2.6230504879305245,0.66666666666666663,0.875,0,true,true,true
scene-bvh,18,129,fixed_scan,SafeStop,true,2.6230504879305245,0.66666666666666663,0.875,0,true,true,true
true-brute,18,257,fixed_scan,SafeStop,true,2.6226921914779537,0.66666666666666663,0.875,0,true,true,true
scene-bvh,18,257,fixed_scan,SafeStop,true,2.6226921914779537,0.66666666666666663,0.875,0,true,true,true
true-brute,18,361,fixed_scan,SafeStop,true,2.6172412860697793,0.66666666666666663,0.875,0,true,true,true
scene-bvh,18,361,fixed_scan,SafeStop,true,2.6172412860697793,0.66666666666666663,0.875,0,true,true,true
true-brute,18,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
scene-bvh,18,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
true-brute,19,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,19,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,19,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,19,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,19,9,fixed_scan,Collision,true,0.88237904287156577,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
scene-bvh,19,9,fixed_scan,Collision,true,0.88237904287156577,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
true-brute,19,17,fixed_scan,Collision,true,1.6392444326046989,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
scene-bvh,19,17,fixed_scan,Collision,true,1.6392444326046989,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
true-brute,19,33,fixed_scan,SafeStop,true,2.6234014961973076,0.66666666666666663,0.875,0,true,true,true
scene-bvh,19,33,fixed_scan,SafeStop,true,2.6234014961973076,0.66666666666666663,0.875,0,true,true,true
true-brute,19,65,fixed_scan,SafeStop,true,2.6234014961973076,0.66666666666666663,0.875,0,true,true,true
scene-bvh,19,65,fixed_scan,SafeStop,true,2.6234014961973076,0.66666666666666663,0.875,0,true,true,true
true-brute,19,129,fixed_scan,SafeStop,true,2.6234014961973076,0.66666666666666663,0.875,0,true,true,true
scene-bvh,19,129,fixed_scan,SafeStop,true,2.6234014961973076,0.66666666666666663,0.875,0,true,true,true
true-brute,19,257,fixed_scan,SafeStop,true,2.6223408306276568,0.66666666666666663,0.875,0,true,true,true
scene-bvh,19,257,fixed_scan,SafeStop,true,2.6223408306276568,0.66666666666666663,0.875,0,true,true,true
true-brute,19,361,fixed_scan,SafeStop,true,2.6172411063298937,0.66666666666666663,0.875,0,true,true,true
scene-bvh,19,361,fixed_scan,SafeStop,true,2.6172411063298937,0.66666666666666663,0.875,0,true,true,true
true-brute,19,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
scene-bvh,19,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
true-brute,20,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,20,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,20,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,20,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,20,9,fixed_scan,Collision,true,0.88180322983615911,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
scene-bvh,20,9,fixed_scan,Collision,true,0.88180322983615911,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
true-brute,20,17,fixed_scan,Collision,true,1.6388206068047002,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
scene-bvh,20,17,fixed_scan,Collision,true,1.6388206068047002,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
true-brute,20,33,fixed_scan,SafeStop,true,2.6237527924918607,0.66666666666666663,0.875,0,true,true,true
scene-bvh,20,33,fixed_scan,SafeStop,true,2.6237527924918607,0.66666666666666663,0.875,0,true,true,true
true-brute,20,65,fixed_scan,SafeStop,true,2.6237527924918607,0.66666666666666663,0.875,0,true,true,true
scene-bvh,20,65,fixed_scan,SafeStop,true,2.6237527924918607,0.66666666666666663,0.875,0,true,true,true
true-brute,20,129,fixed_scan,SafeStop,true,2.6237527924918607,0.66666666666666663,0.875,0,true,true,true
scene-bvh,20,129,fixed_scan,SafeStop,true,2.6237527924918607,0.66666666666666663,0.875,0,true,true,true
true-brute,20,257,fixed_scan,SafeStop,true,2.6219897577992914,0.66666666666666663,0.875,0,true,true,true
scene-bvh,20,257,fixed_scan,SafeStop,true,2.6219897577992914,0.66666666666666663,0.875,0,true,true,true
true-brute,20,361,fixed_scan,SafeStop,true,2.6172411201560384,0.66666666666666663,0.875,0,true,true,true
scene-bvh,20,361,fixed_scan,SafeStop,true,2.6172411201560384,0.66666666666666663,0.875,0,true,true,true
true-brute,20,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
scene-bvh,20,361,first_frame_braking,SafeStop,true,2.6169270706189174,0.66666666666666663,0.875,0,true,true,true
true-brute,21,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,21,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,21,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,21,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,21,9,fixed_scan,Collision,true,0.88122823295731145,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
scene-bvh,21,9,fixed_scan,Collision,true,0.88122823295731145,0.066666666666666582,-0.92500000000000027,2.7202941017470894,true,true,true
true-brute,21,17,fixed_scan,Collision,true,1.6383971212492516,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
scene-bvh,21,17,fixed_scan,Collision,true,1.6383971212492516,0.33333333333333343,-0.12499999999999978,0.99999999999999956,true,true,true
true-brute,21,33,fixed_scan,SafeStop,true,2.6241043769818799,0.66666666666666663,0.875,0,true,true,true
scene-bvh,21,33,fixed_scan,SafeStop,true,2.6241043769818799,0.66666666666666663,0.875,0,true,true,true
true-brute,21,65,fixed_scan,SafeStop,true,2.6241043769818799,0.66666666666666663,0.875,0,true,true,true
scene-bvh,21,65,fixed_scan,SafeStop,true,2.6241043769818799,0.66666666666666663,0.875,0,true,true,true
